plant_id,plant_installation_date,plant_name,sector,state,city,area,user_id,user_name,user_mobile,user_email,wind_speed,wind_direction,wind_speed_category,wind_direction_category,generator_speed,installation_year,theoretical_power,power_output,product_type1_wind_turbine,product_type2_tower_structure,product_type3_power_inverter,product_type4_controller_unit,total_num_of_products,installation_type,installation_cost,total_cost,User_Advantage
P_000529,2024-04-26,Gujarat Draft Utility,Private,Gujarat,Gandhinagar,Urban,U_000885,Neel Bajpai,7333413580,nbajpai27@gmail.com,12.52,277,Moderate,West,15.36,2024,38.47,42.74,19,19,24,23,85,Professional,75000,12875000,profit
P_000530,2025-05-21,Gurdaspur Wind Farm VII,Commercial,Punjab,Gurdaspur,Rural,U_000541,Indrajit Chopra,8510888654,indrajit2037@outlook.com,5.89,240,Light Breeze,West,15.93,2025,11.05,12.28,30,30,35,34,129,Professional,75000,19695000,profit
P_000531,2021-01-05,Punjab Storm Sector,Government (MNRE),Punjab,Rajpura,Urban,U_001242,Veda Srivastava,9436649366,v.srivastava1995@yahoo.com,2.0,335,Calm,North,16.87,2021,1.7,1.89,28,28,33,33,122,Professional,75000,18560000,profit
P_000532,2021-05-12,Urja Ramagundam Airflow Facility,Co-operative,Telangana,Ramagundam,Urban,U_000155,Hemal Shinde,9362558030,hemal_shinde@yahoo.com,4.78,195,Light Breeze,South,13.09,2021,4.95,5.5,27,27,28,28,110,Professional,75000,16980000,profit
P_000533,2023-12-05,Chikmagalur Wind Farm VI,Private,Karnataka,Chikmagalur,Urban,U_001069,Manan Solanki,9500231346,solanki.manan792@gmail.com,6.64,196,Light Breeze,South,10.76,2023,3.98,4.42,13,13,13,14,53,Professional,75000,8165000,profit
P_000534,2024-06-02,Maa Udaipur Sameer Ridge,Private,Rajasthan,Udaipur,Rural,U_000610,Nilima Khandelwal,8006845290,nkhandelwal30@hotmail.com,12.48,242,Moderate,West,12.83,2024,54.63,60.7,28,28,29,29,114,Professional,75000,17600000,profit
P_000535,2021-10-01,Telangana Cyclone Vidyut,Government (MNRE),Telangana,Hyderabad,Rural,U_000415,Varsha Ramakrishnan,9487398607,v.ramakrishnan2005@yahoo.com,11.04,239,Moderate,West,13.88,2021,43.8,48.67,26,26,28,31,111,Professional,75000,16915000,profit
P_000536,2021-03-15,Telangana Crosswind Corridor,Commercial,Telangana,Nalgonda,Rural,U_000903,Yahvi Hashmi,9582713329,yahvi9598@yahoo.com,11.43,182,Moderate,South,14.19,2021,21.98,24.42,14,14,18,14,60,Professional,75000,9220000,profit
P_000537,2023-01-27,Satna Wind Farm III,Private,Madhya Pradesh,Satna,Rural,U_000546,Farhan Kandpal,8456863706,farhan.kandpal59@gmail.com,3.15,71,Light Breeze,East,16.49,2023,2.3,1.62,11,11,13,12,47,Self,0,3670000,loss
P_000538,2022-12-27,Perinthalmanna Wind Farm III,Commercial,Kerala,Perinthalmanna,Rural,U_000915,Andrew Zala,8988125819,azala14@outlook.com,8.52,289,Moderate,West,10.11,2022,28.69,10.9,19,0,19,24,62,Professional,75000,9360000,loss
P_000539,2024-02-14,Katni Wind Farm II,Government (MNRE),Madhya Pradesh,Katni,Rural,U_000371,Sanaya Gupta,8206821334,sgupta93@hotmail.com,5.72,344,Light Breeze,North,17.75,2024,7.78,8.65,25,0,30,30,85,Professional,75000,12825000,profit
P_000540,2022-03-24,Rajasthan Sky Systems,Industrial,Rajasthan,Bhilwara,Semi-Urban,U_000595,Nachiket Shukla,8957139207,shukla.nachiket547@hotmail.com,11.55,288,Moderate,West,13.13,2022,21.42,9.93,10,10,15,15,50,Professional,75000,7400000,loss
P_000541,2025-08-18,Telangana Prana Center,Co-operative,Telangana,Jagtial,Semi-Urban,U_000097,Avni Gokhale,9045140072,avni_gokhale@yahoo.com,8.95,220,Moderate,South,13.2,2025,7.2,8.0,11,11,15,13,50,Professional,75000,7570000,profit
P_000542,2025-06-10,Andhra Stratus Array,Commercial,Andhra Pradesh,Tirupati,Urban,U_001322,Ojas Saini,7977445098,ojass1986@outlook.com,16.23,231,Strong,West,14.95,2025,31.03,34.48,10,10,14,15,49,Professional,75000,7265000,profit
P_000543,2025-09-10,Bellary Wind Farm V,Commercial,Karnataka,Bellary,Rural,U_000725,Rohan Varadarajan,9664059895,varadarajan.rohan142@outlook.com,11.29,188,Moderate,South,16.58,2025,22.39,24.88,15,15,15,18,63,Professional,75000,9615000,profit
P_000544,2023-10-12,Thalassery Wind Farm VIII,Commercial,Kerala,Thalassery,Urban,U_001166,Amrita Kandpal,7233671763,amrita1558@hotmail.com,10.72,296,Moderate,West,13.35,2023,7.68,8.53,6,6,11,7,30,Professional,75000,4500000,profit
P_000545,2022-03-11,Rajsamand Wind Farm III,Co-operative,Rajasthan,Rajsamand,Urban,U_000018,Oni Karthik,8023629882,oni.karthik57@gmail.com,8.41,47,Moderate,East,13.82,2022,17.34,19.27,23,23,28,25,99,Professional,75000,15145000,profit
P_000546,2022-03-20,Andhra Breeze Ridge,Industrial,Andhra Pradesh,Hindupur,Semi-Urban,U_000880,Shivani Mukhopadhyay,7322654743,shivani_mukhopadhyay@hotmail.com,9.89,241,Moderate,West,15.82,2022,9.53,10.59,9,9,10,13,41,Self,0,3060000,profit
P_000547,2021-12-22,Sangli Wind Farm III,Industrial,Maharashtra,Sangli,Semi-Urban,U_001244,Radhika Talwar,9887252240,radhika9108@hotmail.com,0.0,0,NA,NA,0.0,2021,0.0,0.0,0,5,8,8,21,Professional,75000,2695000,no_change
P_000548,2023-10-01,Kanhangad Wind Farm V,Commercial,Kerala,Kanhangad,Semi-Urban,U_001022,Zilmil Grover,9043615898,z.grover1987@outlook.com,9.76,25,Moderate,North,14.2,2023,14.63,16.26,17,17,20,20,74,Professional,75000,11260000,profit
P_000549,2025-01-17,Vitthal Thanjavur Current Terminal,Industrial,Tamil Nadu,Thanjavur,Urban,U_001398,Azad Majumdar,7716475353,majumdar.azad777@yahoo.com,4.01,167,Light Breeze,South,16.29,2025,2.19,2.43,10,10,14,13,47,Self,0,3530000,profit
P_000550,2024-07-18,Jalgaon Wind Farm III,Industrial,Maharashtra,Jalgaon,Urban,U_000502,Chandani Pawar,9043077419,chandani.pawar83@hotmail.com,10.04,257,Moderate,West,16.5,2024,32.02,35.58,19,19,20,0,58,Professional,75000,9920000,profit
P_000551,2021-01-13,Shri Hindupur Crosswind Grid,Commercial,Andhra Pradesh,Hindupur,Rural,U_001228,Leela Chauhan,7336065050,l.chauhan1978@hotmail.com,2.0,262,Calm,West,19.22,2021,1.68,1.87,24,24,25,26,99,Professional,75000,15225000,profit
P_000552,2023-02-08,Khanna Wind Farm VII,Industrial,Punjab,Khanna,Semi-Urban,U_001449,Krishna Deshpande,8444474952,krishna8134@outlook.com,6.58,341,Light Breeze,North,16.77,2023,15.8,17.55,27,27,32,28,114,Professional,75000,17520000,profit
P_000553,2023-08-20,Karnataka Vortex Farm,Private,Karnataka,Bijapur,Rural,U_001322,Ojas Saini,7977445098,ojass1986@outlook.com,6.88,211,Light Breeze,South,15.53,2023,15.28,16.98,30,0,30,0,60,Professional,75000,10800000,profit
P_000554,2025-07-21,Maharashtra Sameer Hub,Private,Maharashtra,Amravati,Rural,U_000400,Abeer Aggarwal,7123387183,abeer7326@hotmail.com,5.84,267,Light Breeze,West,12.44,2025,6.86,7.62,23,23,27,24,97,Professional,75000,14905000,profit
P_000555,2025-04-04,Urja Tenali Tejas Circle,Government (MNRE),Andhra Pradesh,Tenali,Urban,U_001238,Yashawini Bajpai,8858444779,yashawini.bajpai91@outlook.com,15.74,339,Strong,North,13.52,2025,48.55,53.94,23,23,28,28,102,Self,0,7810000,profit
P_000556,2024-05-07,Gujarat Sky Operations,Industrial,Gujarat,Mehsana,Rural,U_000603,Ucchal Chauhan,8135482834,ucchal_chauhan@hotmail.com,9.65,261,Moderate,West,16.18,2024,16.97,18.85,15,15,17,20,67,Professional,75000,10095000,profit
P_000557,2021-10-08,Bhairav Kanhangad Sameer Node,Industrial,Kerala,Kanhangad,Urban,U_000068,Nathan Malik,7573129943,nathan_malik@yahoo.com,11.49,336,Moderate,North,14.38,2021,12.4,13.78,10,10,11,11,42,Professional,75000,6440000,profit
P_000558,2024-06-06,Gulbarga Wind Farm II,Private,Karnataka,Gulbarga,Urban,U_000479,Shravya Upadhyay,9452443361,shravyau1987@outlook.com,11.09,237,Moderate,West,20.01,2024,33.83,37.59,25,25,25,26,101,Professional,75000,15605000,profit
P_000559,2023-09-04,Ram Parbhani Cloud Commons,Government (MNRE),Maharashtra,Parbhani,Semi-Urban,U_000208,Avi Mathur,9076590954,avi_mathur@gmail.com,8.83,194,Moderate,South,14.5,2023,19.97,22.19,24,24,24,25,97,Professional,75000,14985000,profit
P_000560,2024-02-16,Amba Dhule Vayu Field,Co-operative,Maharashtra,Dhule,Urban,U_000084,Neel Chavan,8186245173,neel.chavan5@outlook.com,12.15,351,Moderate,North,16.76,2024,85.73,47.15,26,26,26,28,106,Professional,75000,16330000,loss
P_000561,2023-06-06,Tamil Jetstream Harvest,Co-operative,Tamil Nadu,Kanchipuram,Semi-Urban,U_000006,Dhruv Rao,7278949263,rao.dhruv512@gmail.com,13.56,250,Moderate,West,15.6,2023,14.55,16.17,6,6,7,9,28,Professional,75000,4170000,profit
P_000562,2025-06-17,Ishwar Namakkal Drift Systems,Industrial,Tamil Nadu,Namakkal,Urban,U_001352,Chaaya Varadarajan,8640529605,chaaya_varadarajan@yahoo.com,6.57,209,Light Breeze,South,18.08,2025,12.33,13.7,20,20,21,23,84,Self,0,6550000,profit
P_000563,2022-03-03,Tridev Kannur Atmos Valley,Industrial,Kerala,Kannur,Rural,U_000023,Sai Pundir,7134667135,saip1988@outlook.com,6.56,98,Light Breeze,East,14.76,2022,7.38,8.2,17,17,21,17,72,Professional,75000,11080000,profit
P_000564,2025-12-03,Mahesh Eluru Storm Division,Commercial,Andhra Pradesh,Eluru,Rural,U_000560,Fariq Chauhan,9787284839,fariq_chauhan@outlook.com,7.74,235,Light Breeze,West,13.84,2025,19.16,21.29,30,30,33,34,127,Self,0,9900000,profit
P_000565,2024-09-22,Maharashtra Surge Arena,Industrial,Maharashtra,Nanded,Urban,U_000052,Oviya Roy,8686485925,oviya_roy@hotmail.com,9.99,190,Moderate,South,14.8,2024,10.84,12.04,8,8,10,10,36,Professional,75000,5440000,profit
P_000566,2023-10-05,Gauri Dahod Climate Systems,Government (MNRE),Gujarat,Dahod,Urban,U_000060,Mitesh Pandey,8605768077,mitesh_pandey@gmail.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,7,10,10,27,Professional,75000,3485000,no_change
P_000567,2024-03-15,Thiruvananthapuram Wind Farm VI,Commercial,Kerala,Thiruvananthapuram,Urban,U_000626,Tanmayi Bhatt,8627121484,tanmayi8851@outlook.com,11.36,235,Moderate,West,13.39,2024,9.11,10.12,6,6,10,8,30,Professional,75000,4470000,profit
P_000568,2025-10-20,Nalgonda Wind Farm IX,Commercial,Telangana,Nalgonda,Urban,U_000358,Siddharth Chopra,7585356365,schopra8@outlook.com,12.89,97,Moderate,East,16.97,2025,20.3,22.56,10,10,15,12,47,Professional,75000,7085000,profit
P_000569,2024-04-19,Karnataka Monsoon Node,Private,Karnataka,Chikmagalur,Urban,U_000546,Farhan Kandpal,8456863706,farhan.kandpal59@gmail.com,6.32,285,Light Breeze,West,15.49,2024,4.66,5.18,9,9,14,10,42,Self,0,3210000,profit
P_000570,2024-01-28,Maharashtra Nimbus Valley,Commercial,Maharashtra,Chandrapur,Semi-Urban,U_000007,Krish Chatterjee,7517176964,kchatterjee87@hotmail.com,11.1,53,Moderate,East,13.26,2024,28.98,18.98,13,13,13,13,52,Professional,75000,8060000,loss
P_000571,2025-04-12,Krishna Sagar Prana Depot,Private,Madhya Pradesh,Sagar,Urban,U_000860,Gagan Choudhary,8431791231,gagan2939@yahoo.com,11.13,235,Moderate,West,13.62,2025,19.94,22.16,16,0,18,21,55,Professional,75000,8235000,profit
P_000572,2023-10-11,Shakti Bikaner Tornado Corridor,Industrial,Rajasthan,Bikaner,Urban,U_001180,Maanas Subramanian,8218181301,subramanian.maanas508@hotmail.com,9.38,244,Moderate,West,13.57,2023,8.79,9.77,10,10,15,12,47,Professional,75000,7085000,profit
P_000573,2023-10-20,Gujarat Velocity Circle,Commercial,Gujarat,Morbi,Semi-Urban,U_000516,Manbir Qureshi,7713348822,manbir3953@gmail.com,9.05,256,Moderate,West,11.26,2023,20.55,22.83,28,28,29,30,115,Professional,75000,17705000,profit
P_000574,2023-11-03,Sri Patiala Air Center,Industrial,Punjab,Patiala,Semi-Urban,U_000245,Nimrat Lodha,8518313232,nimrat3065@gmail.com,2.68,270,Calm,West,17.99,2023,2.33,2.59,26,26,0,26,78,Professional,75000,12610000,profit
P_000575,2023-05-08,Hubli Wind Farm IX,Industrial,Karnataka,Hubli,Semi-Urban,U_000288,Januja Nikam,9120889235,jnikam22@outlook.com,7.46,244,Light Breeze,West,11.52,2023,25.82,11.81,28,28,28,0,84,Professional,75000,14420000,loss
P_000576,2022-08-10,Phagwara Wind Farm I,Commercial,Punjab,Phagwara,Rural,U_001219,Raagini Salunkhe,9167852163,raagini_salunkhe@hotmail.com,2.0,257,Calm,West,12.4,2022,0.75,0.83,24,0,29,29,82,Self,0,6210000,profit
P_000577,2021-01-01,Shakti Porbandar Prana Range,Private,Gujarat,Porbandar,Semi-Urban,U_000285,Hamsini More,7984695986,hamsini.more57@outlook.com,5.03,130,Light Breeze,East,18.11,2021,8.96,9.96,22,22,26,26,96,Professional,75000,14600000,profit
P_000578,2024-03-12,Jamnagar Wind Farm VII,Co-operative,Gujarat,Jamnagar,Urban,U_000542,Yashodhara Mirza,9320712593,ymirza62@outlook.com,12.03,18,Moderate,North,12.28,2024,17.78,19.76,21,21,23,0,65,Professional,75000,11085000,profit
P_000579,2022-12-28,Rajasthan Pavan Campus,Commercial,Rajasthan,Bikaner,Rural,U_000457,Pallavi Qureshi,7152926653,qureshi.pallavi403@outlook.com,15.76,273,Strong,West,16.45,2022,34.32,38.13,10,10,14,15,49,Professional,75000,7265000,profit
P_000580,2022-04-01,Janani Morena Cloud Platform,Co-operative,Madhya Pradesh,Morena,Urban,U_001247,Chatura Banerjee,8776244781,chaturab1980@gmail.com,6.03,174,Light Breeze,South,7.75,2022,6.31,7.01,26,26,30,31,113,Professional,75000,17185000,profit
P_000581,2022-01-25,Hanuman Siddipet Vortex Hub,Co-operative,Telangana,Siddipet,Semi-Urban,U_000559,Falguni Mali,9247899091,fmali33@hotmail.com,16.87,143,Strong,South,10.53,2022,138.34,54.39,30,30,33,35,128,Professional,75000,19530000,loss
P_000582,2023-11-15,Andhra Wave Vidyut,Private,Andhra Pradesh,Srikakulam,Urban,U_000859,Lajita Chakraborty,7065260978,l.chakraborty1998@hotmail.com,5.06,201,Light Breeze,South,16.56,2023,8.24,9.16,30,30,31,30,121,Professional,75000,18735000,profit
P_000583,2024-01-17,Sikar Wind Farm I,Industrial,Rajasthan,Sikar,Semi-Urban,U_000569,Charles Patel,9752081350,charlesp1988@hotmail.com,16.32,178,Strong,South,17.46,2024,51.02,56.69,12,12,14,13,51,Professional,75000,7815000,profit
P_000584,2023-04-16,Punjab Pulse Infrastructure,Industrial,Punjab,Abohar,Rural,U_000743,Dhruv Saxena,8771063032,d.saxena1988@outlook.com,8.69,129,Moderate,East,15.49,2023,11.32,12.58,10,10,11,12,43,Self,0,3320000,profit
P_000585,2024-03-20,Tamil Airflow Field,Co-operative,Tamil Nadu,Madurai,Rural,U_000984,Viraj Tripathi,7312156919,v.tripathi2009@gmail.com,12.56,140,Moderate,South,15.9,2024,63.4,70.44,30,30,34,33,127,Professional,75000,19455000,profit
P_000586,2021-01-02,Tulja Amritsar Nimbus Arena,Industrial,Punjab,Amritsar,Semi-Urban,U_000696,Urvashi Tiwari,8677639156,urvashi4834@yahoo.com,7.84,286,Light Breeze,West,14.26,2021,6.26,6.96,9,0,11,10,30,Professional,75000,4560000,profit
P_000587,2023-04-11,Manjeri Wind Farm IV,Commercial,Kerala,Manjeri,Rural,U_001246,Jai Birla,7161134344,jaib1995@outlook.com,9.81,82,Moderate,East,12.12,2023,7.34,8.16,9,9,14,12,44,Professional,75000,6570000,profit
P_000588,2024-04-15,Karnataka Breeze Farm,Commercial,Karnataka,Davanagere,Rural,U_001227,Wazir Ibrahim,9291863398,wibrahim2@yahoo.com,9.16,73,Moderate,East,9.77,2024,15.4,17.11,26,26,27,31,110,Professional,75000,16780000,profit
P_000589,2023-02-17,Lokesh Vijayawada Motion Cluster,Industrial,Andhra Pradesh,Vijayawada,Rural,U_001034,Vasudha Gokhale,7207195568,vasudha.gokhale1@hotmail.com,9.7,332,Moderate,North,11.53,2023,5.31,5.9,6,0,11,7,24,Self,0,1770000,profit
P_000590,2024-07-16,Tirur Wind Farm III,Government (MNRE),Kerala,Tirur,Rural,U_000137,Bhavya Vyas,8750784379,vyas.bhavya736@outlook.com,6.69,232,Light Breeze,West,14.45,2024,7.31,8.12,12,0,15,14,41,Professional,75000,6195000,profit
P_000591,2022-12-24,Ganesh Vidisha Stratus Station,Industrial,Madhya Pradesh,Vidisha,Urban,U_000678,Ojas Rao,9042970532,ojas_rao@yahoo.com,0.0,0,NA,NA,0.0,2022,0.0,0.0,0,24,25,28,77,Professional,75000,10035000,no_change
P_000592,2023-11-17,Ishwar Kolhapur Gale Hub,Government (MNRE),Maharashtra,Kolhapur,Semi-Urban,U_001391,Anthony Thakur,9684179968,thakur.anthony176@gmail.com,4.29,161,Light Breeze,South,11.53,2023,1.02,1.13,9,9,12,11,41,Professional,75000,6195000,profit
P_000593,2025-08-14,Telangana Pressure Station,Industrial,Telangana,Siddipet,Semi-Urban,U_000609,Urvashi Dwivedi,8010988549,urvashi.dwivedi34@outlook.com,12.82,200,Moderate,South,11.54,2025,42.4,47.11,28,28,30,0,86,Professional,75000,14690000,profit
P_000594,2022-01-06,Narayan Buldhana Climate Range,Industrial,Maharashtra,Buldhana,Rural,U_000346,Harini Banerjee,8662255876,harini.banerjee61@outlook.com,8.33,117,Moderate,East,15.38,2022,19.81,22.01,29,0,29,30,88,Self,0,6990000,profit
P_000595,2024-02-24,Dahod Wind Farm VI,Industrial,Gujarat,Dahod,Rural,U_000787,Veer Rathore,8020930941,veerr1991@outlook.com,6.09,358,Light Breeze,North,14.26,2024,5.0,5.55,14,14,17,16,61,Professional,75000,9295000,profit
P_000596,2023-08-01,Lokesh Sagar Cirrus Works,Industrial,Madhya Pradesh,Sagar,Urban,U_001103,Shivansh Gokhale,7715452737,s.gokhale2008@outlook.com,3.0,188,Light Breeze,South,12.5,2023,0.83,0.92,8,8,13,10,39,Professional,75000,5845000,profit
P_000597,2024-01-26,Tenali Wind Farm VI,Co-operative,Andhra Pradesh,Tenali,Urban,U_000263,Reyansh Qureshi,9455378799,reyansh2797@gmail.com,10.96,353,Moderate,North,10.02,2024,21.34,23.71,27,27,27,32,113,Professional,75000,17265000,profit
P_000598,2024-11-24,Mahalaxmi Mangalore Force Heights,Co-operative,Karnataka,Mangalore,Rural,U_000999,Bakhshi Negi,7037511762,negi.bakhshi819@outlook.com,11.32,44,Moderate,North,13.95,2024,19.3,21.44,15,15,16,18,64,Professional,75000,9750000,profit
P_000599,2024-07-13,Karnataka Motion Terminal,Industrial,Karnataka,Belgaum,Rural,U_000185,Yashica Naqvi,9855229842,ynaqvi68@gmail.com,11.66,246,Moderate,West,14.56,2024,12.55,13.94,8,8,13,10,39,Professional,75000,5845000,profit
P_000600,2023-11-01,Moga Wind Farm IV,Commercial,Punjab,Moga,Urban,U_000490,Nidhi More,9044433810,nmore55@yahoo.com,11.09,174,Moderate,South,14.31,2023,8.7,9.67,8,8,8,9,33,Professional,75000,5065000,profit
P_000601,2022-03-21,Madhya Draft Unit,Co-operative,Madhya Pradesh,Jabalpur,Semi-Urban,U_000138,Hemang Kapoor,8272789551,hkapoor2@yahoo.com,5.71,219,Light Breeze,South,14.31,2022,14.24,9.35,22,22,24,26,94,Professional,75000,14330000,loss
P_000602,2022-11-02,Tirupati Wind Farm VII,Industrial,Andhra Pradesh,Tirupati,Semi-Urban,U_000120,Ladli Joshi,9982013906,joshi.ladli961@outlook.com,11.63,133,Moderate,East,14.12,2022,46.17,51.3,29,29,31,0,89,Professional,75000,15205000,profit
P_000603,2022-02-25,Siddipet Wind Farm I,Commercial,Telangana,Siddipet,Semi-Urban,U_001000,Dayita Thakur,7557868115,dayita.thakur18@outlook.com,10.12,310,Moderate,West,12.25,2022,27.55,30.61,26,26,31,26,109,Self,0,8620000,profit
P_000604,2024-06-16,Vishnu Solapur Aero Site,Private,Maharashtra,Solapur,Semi-Urban,U_000964,Mohini Nigam,8120391544,m.nigam1976@yahoo.com,7.01,238,Light Breeze,West,10.49,2024,9.69,10.77,29,29,33,33,124,Professional,75000,18940000,profit
P_000605,2024-03-23,Tamil Sky Urja,Industrial,Tamil Nadu,Erode,Urban,U_000262,Rayaan Banerjee,7909046535,rbanerjee36@yahoo.com,15.25,227,Strong,West,10.89,2024,14.99,16.66,9,9,0,14,32,Professional,75000,4890000,profit
P_000606,2023-11-14,Mumbai Wind Farm I,Co-operative,Maharashtra,Mumbai,Rural,U_000880,Shivani Mukhopadhyay,7322654743,shivani_mukhopadhyay@hotmail.com,6.92,71,Light Breeze,East,12.2,2023,11.2,12.45,27,27,27,0,81,Professional,75000,13905000,profit
P_000607,2022-11-24,Ludhiana Wind Farm VII,Commercial,Punjab,Ludhiana,Urban,U_000789,Sanaya Bhat,7457082307,sanaya6439@gmail.com,9.68,315,Moderate,North,13.26,2022,45.24,26.21,25,25,26,26,102,Professional,75000,15740000,loss
P_000608,2023-01-27,Mandya Wind Farm III,Co-operative,Karnataka,Mandya,Rural,U_001360,Pranav Birla,8463586142,pranav_birla@hotmail.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,25,30,26,81,Professional,75000,10655000,no_change
P_000609,2024-06-02,Ujjain Wind Farm VI,Government (MNRE),Madhya Pradesh,Ujjain,Rural,U_000925,Januja Talwar,8460315156,januja_talwar@gmail.com,7.84,211,Light Breeze,South,11.91,2024,12.61,14.01,22,22,22,25,91,Professional,75000,13955000,profit
P_000610,2022-12-20,Sangli Wind Farm X,Industrial,Maharashtra,Sangli,Urban,U_001026,Bhavika Grover,7134932111,bhavika_grover@yahoo.com,15.44,258,Strong,West,11.03,2022,30.8,34.22,15,15,15,17,62,Professional,75000,9510000,profit
P_000611,2025-12-26,Gujarat Current Site,Private,Gujarat,Morbi,Urban,U_001041,Jeevika Khandelwal,8655478491,jeevika_khandelwal@hotmail.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,9,13,11,33,Professional,75000,4305000,no_change
P_000612,2025-09-28,Rajasthan Current Systems,Private,Rajasthan,Pali,Rural,U_001479,Hamsini Koli,8996968027,hkoli1@yahoo.com,10.24,235,Moderate,West,13.54,2025,36.47,40.52,27,27,31,27,112,Self,0,8880000,profit
P_000613,2024-05-03,Kolhapur Wind Farm IV,Government (MNRE),Maharashtra,Kolhapur,Rural,U_000032,Amol Nikam,8623928958,amol_nikam@gmail.com,8.61,78,Moderate,East,14.11,2024,6.66,7.4,8,8,0,10,26,Self,0,2140000,profit
P_000614,2024-09-04,Eeshwar Ooty Samir Urja,Private,Tamil Nadu,Ooty,Semi-Urban,U_001299,Faraj Goel,9286943478,goel.faraj757@hotmail.com,9.56,188,Moderate,South,16.41,2024,29.9,33.22,20,20,0,0,40,Professional,75000,7600000,profit
P_000615,2024-10-21,Rajasthan Whirl Infrastructure,Commercial,Rajasthan,Rajsamand,Rural,U_000002,Falguni Prabhu,8442976433,falguni_prabhu@outlook.com,15.63,356,Strong,North,12.61,2024,45.15,50.17,20,20,22,21,83,Professional,75000,12775000,profit
P_000616,2025-06-09,Krishna Chikmagalur Tempest Array,Co-operative,Karnataka,Chikmagalur,Urban,U_000012,Harsh Gowda,8161965987,harsh.gowda64@yahoo.com,5.89,234,Light Breeze,West,13.78,2025,7.25,8.06,21,21,25,24,91,Professional,75000,13875000,profit
P_000617,2024-01-22,Gujarat Current Plant,Commercial,Gujarat,Bhavnagar,Urban,U_000558,Rudra Ghosh,7070783719,rudra.ghosh71@outlook.com,16.74,16,Strong,North,11.99,2024,13.14,14.6,7,7,9,0,23,Professional,75000,3875000,profit
P_000618,2023-12-08,Shiv Madurai Sky Depot,Industrial,Tamil Nadu,Madurai,Urban,U_000656,Anmol Khan,8886341605,a.khan2007@gmail.com,14.92,322,Strong,North,18.19,2023,58.71,65.23,17,17,21,18,73,Professional,75000,11185000,profit
P_000619,2022-02-07,Dahod Wind Farm VII,Co-operative,Gujarat,Dahod,Urban,U_000139,Abhiram Varadarajan,8420383142,varadarajan.abhiram632@gmail.com,7.34,6,Light Breeze,North,15.42,2022,11.52,12.8,25,25,30,26,106,Self,0,8330000,profit
P_000620,2023-11-19,Erode Wind Farm V,Co-operative,Tamil Nadu,Erode,Rural,U_000030,Bhavika Syed,8822876983,bhavika.syed52@hotmail.com,14.89,144,Strong,South,13.05,2023,50.25,55.83,24,24,28,29,105,Professional,75000,15945000,profit
